São José do Jacuri,3163508,20,44823607
São José do Jacuípe,2929370,76,9241799
São José do Inhacorá,4318499,58,82179773
São José do Hortêncio,4318481,20,59064909
São José do Herval,4318465,56,90493581
São José do Goiabal,3163409,59,56238173
São José do Egito,2613602,95,13096448
São José do Divino,2210052,9,661453519
São José do Divino,3163300,72,45139004
São José do Cerrito,4216800,73,4505988
São José do Cedro,4216701,34,60001391
São José do Campestre,2412302,58,27362709
São José do Calçado,3204807,21,31670887
São José do Brejo do Cruz,2514651,60,86477632
São José do Bonfim,2514602,61,3010202
São José do Belmonte,2613503,31,20087851
São José do Barreiro,3549607,23,84151735
São José do Alegre,3163201,16,57465651
São José de Ubá,3305133,62,8738161
São José de Ribamar,2111201,3,124304118
São José de Princesa,2514552,63,11126328
São José de Piranhas,2514503,95,99881344
São José de Mipibu,2412203,76,16392524
São José de Espinharas,2514404,57,82859536
São José de Caiana,2514305,30,19134726
São José das Palmeiras,4125456,37,48862555
São José das Missões,4318457,31,8386751
São José da Vitória,2929354,45,22115495
São José da Varginha,3163102,34,52551293
São José da Tapera,2708402,44,59937125
São José da Safira,3163003,21,46697168
São José da Lapa,3162955,59,71104035
São José da Laje,2708303,30,69341575
São José da Lagoa Tapada,2514206,12,62584287
São José da Coroa Grande,2613404,44,15017316
São José da Boa Vista,4125407,12,91605883
São José da Bela Vista,3549508,86,13725557
São José da Barra,3162948,48,89076193
São José,4216602,34,84679237
São Jorge d'Oeste,4125209,38,642691
São Jorge do Patrocínio,4125357,57,28829799
São Jorge do Ivaí,4125308,66,66040423
São Jorge,4318440,43,5695982
São Joaquim do Monte,2613305,61,21235744
São Joaquim de Bicas,3162922,39,25171472
São Joaquim da Barra,3549409,3,795028423
São Joaquim,4216503,10,90014394
São João Nepomuceno,3162906,90,9842954
São João Evangelista,3162807,4,618592428
São João dos Patos,2111102,12,82610164
São João do Triunfo,4125100,87,53787525
São João do Tigre,2514107,54,5787981
São João do Sul,4216404,91,64106464
São João do Soter,2111078,0,198246573
São João do Sabugi,2412104,10,74154602
São João do Rio do Peixe,2500700,53,87216589
São João do Polêsine,4318432,98,78486146
São João do Piauí,2210003,52,8816129
São João do Pau d'Alho,3549300,33,31539763
São João do Paraíso,2111052,92,27152006
São João do Paraíso,3162708,12,44083262
São João do Pacuí,3162658,70,53789797
São João do Oriente,3162609,99,12490011
São João do Oeste,4216255,94,61862428
São João do Manteninha,3162575,15,82544535
São João do Manhuaçu,3162559,4,738118
São João do Jaguaribe,2312502,1,489057455
São João do Ivaí,4125001,83,99549482
São João do Itaperiú,4216354,71,84649371
São João do Carú,2111029,8,191016083
São João do Cariri,2514008,51,99455102
São João do Caiuá,4124905,56,59398937
São João do Arraial,2209971,62,56276015
São João do Araguaia,1507508,19,93576309
São João del Rei,3162500,70,81758065
São João de Pirabas,1507474,10,53676618
São João de Meriti,3305109,38,69745155
São João de Iracema,3549250,25,55771189
São João das Missões,3162450,73,20387991
São João das Duas Pontes,3549201,22,63339017
São João d'Aliança,5220009,52,78329677
São João da Varjota,2209955,49,96969077
São João da Urtiga,4318424,98,61157639
São João da Serra,2209906,70,53812377
São João da Ponte,3162401,45,58960758
São João da Ponta,1507466,5,931012467
São João da Paraúna,5220058,54,59860355
São João da Mata,3162302,55,2571563
São João da Lagoa,3162252,2,659782917
São João da Fronteira,2209872,15,28207876
São João da Canabrava,2209856,13,8200969
São João da Boa Vista,3549102,99,85764746
São João da Barra,3305000,50,58940905
São João da Baliza,1400506,99,95793645
São João Batista do Glória,3162203,42,30812787
São João Batista,2111003,55,1954923
São João Batista,4216305,13,59101139
São João,2613206,78,64928348
São João,4124806,15,38803128
São Jerônimo da Serra,4124707,3,999111093
São Jerônimo,4318408,84,38584495
São Gotardo,3162104,74,28060602
São Gonçalo dos Campos,2929305,73,83374566
São Gonçalo do Sapucaí,3162005,1,739382784
São Gonçalo do Rio Preto,3125507,47,58885394
São Gonçalo do Rio Abaixo,3161908,70,9827768
São Gonçalo do Piauí,2209807,71,50565244
São Gonçalo do Pará,3161809,93,36181192
São Gonçalo do Gurguéia,2209757,19,62891882
São Gonçalo do Amarante,2312403,21,39849635
São Gonçalo do Amarante,2412005,80,68540193
São Gonçalo do Abaeté,3161700,22,29027026
São Gonçalo,3304904,96,73606351
São Geraldo do Baixio,3161650,66,23645822
São Geraldo do Araguaia,1507458,78,3219419
São Geraldo da Piedade,3161601,72,75863226
São Geraldo,3161502,25,1785228
São Gabriel do Oeste,5007695,82,213367
São Gabriel da Palha,3204708,31,37043547
São Gabriel da Cachoeira,1303809,61,11906097
São Gabriel,2929255,34,63801828
São Gabriel,4318309,59,28304242
São Francisco do Sul,4216206,18,57222568
São Francisco do Piauí,2209708,16,33538634
São Francisco do Pará,1507409,86,41539252
São Francisco do Oeste,2411908,43,84084252
São Francisco do Maranhão,2110906,33,31554093
São Francisco do Guaporé,1101492,31,70924713
São Francisco do Glória,3161403,65,85663256
São Francisco do Conde,2929206,74,57493076
São Francisco do Brejão,2110856,36,68563796
São Francisco de Sales,3161304,37,97622691
São Francisco de Paula,3161205,33,65683665
São Francisco de Paula,4318200,35,77591863
São Francisco de Itabapoana,3304755,3,484390298
São Francisco de Goiás,5219902,91,69491613
São Francisco de Assis do Piauí,2209658,91,40656409
São Francisco de Assis,4318101,23,25261105
São Francisco,2513984,39,16413553
São Francisco,2806909,52,85937276
São Francisco,3161106,53,76350875
São Francisco,3549003,26,80390756
São Fidélis,3304805,92,9147314
São Fernando,2411809,39,4647827
São Félix do Xingu,1507300,42,70422308
São Félix do Tocantins,1720150,40,24559526
São Félix do Piauí,2209609,5,94051936
São Félix do Coribe,2929057,2,33234478
São Félix do Araguaia,5107859,59,3918983
São Félix de Minas,3161056,67,53752764
São Félix de Balsas,2110807,68,12412685
São Félix,2929008,12,83799774
São Felipe D'Oeste,1101484,96,14806846
São Felipe,2929107,32,35365021
São Domingos do Sul,4318051,28,22659009
São Domingos do Prata,3161007,57,71014653
São Domingos do Norte,3204658,97,26335421
São Domingos do Maranhão,2110708,94,50384421
São Domingos do Cariri,2513943,27,26204963
São Domingos do Capim,1507201,18,9097464
São Domingos do Azeitão,2110658,96,51599178
São Domingos do Araguaia,1507151,78,75556564
São Domingos das Dores,3160959,92,33150593
São Domingos,2513968,33,79923777
São Domingos,2806800,1,463030248
São Domingos,2928950,29,92096175
São Domingos,4216107,94,41707602
São Domingos,5219803,45,13478826
São Desidério,2928901,7,639039812
São Cristovão do Sul,4216057,25,13166811
São Cristóvão,2806701,94,264207
São Carlos do Ivaí,4124608,51,15142306
São Carlos,3548906,9,508055932
São Carlos,4216008,15,52079658
São Caitano,2613107,56,75748641
São Caetano do Sul,3548807,44,16519676
São Caetano de Odivelas,1507102,50,16661897
São Braz do Piauí,2209559,78,83881957
São Brás do Suaçuí,3160900,3,464532715
São Brás,2708204,10,63581616
São Borja,4318002,82,86482365
São Bonifácio,4215901,33,9774336
São Bernardo do Campo,3548708,44,14361473
São Bernardo,2110609,93,2720002
São Bernardino,4215752,29,1698826
São Bento do Una,2613008,40,93824048
São Bento do Trairí,2411700,34,102066
São Bento do Tocantins,1720101,44,44657769
São Bento do Sul,4215802,90,92489427
São Bento do Sapucaí,3548609,84,79179112
São Bento do Norte,2411601,83,14244506
São Bento Abade,3160801,27,54889373
São Bento,2110500,29,35743597
São Bento,2513901,26,2723197
São Bentinho,2513927,59,40543229
São Benedito do Sul,2612901,73,56844619
São Benedito do Rio Preto,2110401,58,55260796
São Benedito,2312304,8,85302463
Santos Dumont,3160702,27,28640128
Santos,3548500,3,306507897
Santópolis do Aguapeí,3548401,42,349621
Santo Inácio do Piauí,2209500,48,50160147
Santo Inácio,4124509,14,61847684
Santo Hipólito,3160603,65,17061995
Santo Expedito do Sul,4317954,3,47860615
Santo Expedito,3548302,87,32212028
Santo Estêvão,2928802,60,4241545
Santo Cristo,4317905,91,20384963
Santo Augusto,4317806,65,72335926
Santo Antônio dos Milagres,2209450,38,9828681
Santo Antônio dos Lopes,2110302,36,7686259
Santo Antônio do Tauá,1507003,40,92382934
Santo Antônio do Sudoeste,4124400,68,5569348
Santo Antônio do Rio Abaixo,3160504,57,1339182
Santo Antônio do Retiro,3160454,49,97108609
Santo Antônio do Planalto,4317756,26,15470428
Santo Antônio do Pinhal,3548203,68,5879196
Santo Antônio do Paraíso,4124301,19,56182535
Santo Antônio do Palma,4317558,84,59302158
Santo Antônio do Monte,3160405,51,81963311
Santo Antônio do Leverger,5107800,16,41061658
Santo Antônio do Leste,5107792,74,63111112
Santo Antônio do Jardim,3548104,88,31228909
Santo Antônio do Jacinto,3160306,1,50328249
Santo Antônio do Itambé,3160207,40,80297654
Santo Antônio do Içá,1303700,77,87759843
Santo Antônio do Grama,3160108,68,67945492
Santo Antônio do Descoberto,5219753,35,49000823
Santo Antônio do Caiuá,4124202,13,19515571
Santo Antônio do Aventureiro,3160009,12,6520976
Santo Antônio do Aracanguá,3548054,48,8805369
Santo Antônio do Amparo,3159902,34,41275544
Santo Antônio de Posse,3548005,55,89067161
Santo Antônio de Pádua,3304706,63,45149232
Santo Antônio de Lisboa,2209401,91,66340057
Santo Antônio de Jesus,2928703,15,84400121
Santo Antônio de Goiás,5219738,38,91298228
Santo Antônio das Missões,4317707,50,95839027
Santo Antônio da Platina,4124103,23,32303422
Santo Antônio da Patrulha,4317608,51,46254552
Santo Antônio da Barra,5219712,65,38324819
Santo Antônio da Alegria,3547908,66,72064463
Santo Antônio,2411502,88,78113374
Santo Ângelo,4317509,73,47330797
Santo André,2513851,54,47007924
Santo André,3547809,31,58879836
Santo Anastácio,3547700,50,20002529
Santo Amaro do Maranhão,2110278,80,11512115
Santo Amaro das Brotas,2806602,19,7434713
Santo Amaro da Imperatriz,4215703,11,26733156
Santo Amaro,2928604,16,20997252
Santo Afonso,5107263,21,585981
Santiago do Sul,4215695,86,38669897
Santiago,4317400,3,304873404
Santarém Novo,1506906,55,61405216
Santarém,1506807,87,14183326
Santanópolis,2928307,66,29479006
Santana dos Montes,3159100,29,95142308
Santana dos Garrotes,2513604,80,58502166
Santana do Seridó,2411429,19,54349763
Santana do São Francisco,2806404,91,96592337
Santana do Riacho,3159001,46,43860231
Santana do Piauí,2209351,23,75680877
Santana do Paraíso,3158953,6,828826297
Santana do Mundaú,2708105,27,18490839
Santana do Matos,2411403,45,2927178
Santana do Maranhão,2110237,5,624892527
Santana do Manhuaçu,3158904,3,189125213
Sant'Ana do Livramento,4317103,89,2585921
Santana do Jacaré,3158805,96,5266361
Santana do Itararé,4124004,22,31590507
Santana do Ipanema,2708006,62,83302209
Santana do Garambéu,3158706,18,20881386
Santana do Deserto,3158607,47,58748472
Santana do Cariri,2312106,5,623125548
Santana do Araguaia,1506708,39,92957326
Santana do Acaraú,2312007,79,94154131
Santana de Pirapama,3158508,53,36023209
Santana de Parnaíba,3547304,19,44021127
Santana de Mangueira,2513505,91,35022704
Santana de Cataguases,3158409,54,28437436
Santana da Vargem,3158300,40,36456318
Santana da Ponte Pensa,3547205,61,15218593
Santana da Boa Vista,4317004,44,23394097
Santana,1600600,87,21527962
Santana,2928208,55,36834611
Santaluz,2928000,46,88642485
Santa Vitória do Palmar,4317301,5,904735442
Santa Vitória,3159803,93,51917911
Santa Terezinha do Tocantins,1720002,1,1986534
Santa Terezinha do Progresso,4215687,52,16031818
Santa Terezinha de Itaipu,4124053,67,7799009
Santa Terezinha de Goiás,5219704,9,264756688
Santa Terezinha,2612802,1,394423234
Santa Terezinha,4215679,11,29206061
Santa Terezinha,5107776,93,51480364
Santa Tereza do Tocantins,1719004,66,35536211
Santa Tereza do Oeste,4124020,19,21607955
Santa Tereza de Goiás,5219605,29,4530386
Santa Tereza,4317251,52,69359621
Santa Teresinha,2513802,49,18844323
Santa Teresinha,2928505,94,92472771
Santa Teresa,3204609,97,37116283
Santa Salete,3547650,1,995819478
Santa Rosa do Tocantins,1718907,5,191724854
Santa Rosa do Sul,4215653,20,8466241
Santa Rosa do Purus,1200435,16,24612559
Santa Rosa do Piauí,2209377,27,98437866
Santa Rosa de Viterbo,3547601,93,27334429
Santa Rosa de Lima,2806503,71,689609
Santa Rosa de Lima,4215604,97,19703531
Santa Rosa de Goiás,5219506,94,38262356
Santa Rosa da Serra,3159704,89,4410627
Santa Rosa,4317202,95,55312963
Santa Rita d'Oeste,3547403,78,29236036
Santa Rita do Trivelato,5107768,27,6947557
Santa Rita do Tocantins,1718899,83,85234716
Santa Rita do Sapucaí,3159605,28,75800706
Santa Rita do Passa Quatro,3547502,68,3750492
Santa Rita do Pardo,5007554,26,66149354
Santa Rita do Novo Destino,5219456,95,9874762
Santa Rita do Itueto,3159506,5,37014434
Santa Rita do Araguaia,5219407,66,43324966
Santa Rita de Minas,3159357,35,37179353
Santa Rita de Jacutinga,3159308,0,893366345
Santa Rita de Ibitipoca,3159407,86,2193363
Santa Rita de Cássia,2928406,65,29989735
Santa Rita de Caldas,3159209,75,84066419
Santa Rita,2110203,82,60094266
Santa Rita,2513703,11,2475692
Santa Quitéria do Maranhão,2110104,8,52406955
Santa Quitéria,2312205,41,56828585
Santa Mônica,4123956,16,23182668
Santa Mercedes,3547106,52,62944482
Santa Mariana,4123907,50,24743581
Santa Maria Madalena,3304607,93,67485909
Santa Maria do Tocantins,1718881,97,68560827
Santa Maria do Suaçuí,3158201,55,56273031
Santa Maria do Salto,3158102,14,6935631
Santa Maria do Pará,1506609,49,75085351
Santa Maria do Oeste,4123857,18,55894134
Santa Maria do Herval,4316956,6,335183699
Santa Maria do Cambucá,2612703,79,7597811
Santa Maria de Jetibá,3204559,62,71439116
Santa Maria de Itabira,3158003,90,42183807
Santa Maria das Barreiras,1506583,11,22726608
Santa Maria da Vitória,2928109,88,1576416
Santa Maria da Serra,3547007,90,43088741
Santa Maria da Boa Vista,2612604,39,34605301
Santa Maria,2409332,20,9167531
Santa Maria,4316907,97,65485919
Santa Margarida do Sul,4316972,87,69962967
Santa Margarida,3157906,64,80261135
Santa Luzia D'Oeste,1100296,42,17815028
Santa Luzia do Paruá,2110039,92,73947558
Santa Luzia do Pará,1506559,53,39028902
Santa Luzia do Norte,2707909,29,77885696
Santa Luzia do Itanhy,2806305,27,19428609
Santa Luzia,2110005,3,379053011
Santa Luzia,2513406,72,1883822
Santa Luzia,2928059,30,17971388
Santa Luzia,3157807,51,29804141
Santa Luz,2209302,7,794557854
Santa Lúcia,3546900,84,5318432
Santa Lúcia,4123824,35,53983627
Santa Leopoldina,3204500,99,17079959
Santa Juliana,3157708,22,6165483
Santa Izabel do Oeste,4123808,83,7315299
Santa Isabel do Rio Negro,1303601,67,37026848
Santa Isabel do Pará,1506500,76,18294456
Santa Isabel do Ivaí,4123709,45,20939744
Santa Isabel,3546801,60,87445517
Santa Isabel,5219357,11,60508387
Santa Inês,2109908,56,88473711
Santa Inês,2513356,14,24427796
Santa Inês,2927903,68,87261852
Santa Inês,4123600,94,10664802
Santa Helena de Minas,3157658,77,358422
Santa Helena de Goiás,5219308,37,31899202
Santa Helena,2109809,78,16280611
Santa Helena,2513307,77,46459546
Santa Helena,4123501,13,88100035
Santa Helena,4215554,58,59310971
Santa Gertrudes,3546702,18,8873649
Santa Filomena do Maranhão,2109759,31,41849769
Santa Filomena,2209203,52,95167887
Santa Filomena,2612554,90,777462
Santa Fé do Sul,3546603,6,23528511
Santa Fé do Araguaia,1718865,11,86931971
Santa Fé de Minas,3157609,72,52463383
Santa Fé de Goiás,5219258,20,6113704
Santa Fé,4123402,95,43424829
Santa Ernestina,3546504,51,90620525
Santa Efigênia de Minas,3157500,15,62372359
Santa Cruz dos Milagres,2209153,67,21844104
Santa Cruz do Xingu,5107743,85,37553561
Santa Cruz do Sul,4316808,55,71856781
Santa Cruz do Rio Pardo,3546405,89,50748195
Santa Cruz do Piauí,2209104,29,3354653
Santa Cruz do Escalvado,3157401,3,606141339
Santa Cruz do Capibaribe,2612505,70,42703704
Santa Cruz do Arari,1506401,29,2417747
Santa Cruz de Salinas,3157377,17,89683941
Santa Cruz de Monte Castelo,4123303,63,96945664
Santa Cruz de Minas,3157336,73,9953192
Santa Cruz de Goiás,5219209,10,5042771
Santa Cruz das Palmeiras,3546306,6,287299403
Santa Cruz da Vitória,2927804,52,91301514
Santa Cruz da Esperança,3546256,68,56044045
Santa Cruz da Conceição,3546207,64,16846374
Santa Cruz da Baixa Verde,2612471,69,34101163
Santa Cruz Cabrália,2927705,65,71502602
Santa Cruz,2411205,93,39379715
Santa Cruz,2513208,29,44068111
Santa Cruz,2612455,90,59903285
Santa Clara d'Oeste,3546108,9,824108751
Santa Clara do Sul,4316758,1,72129257
Santa Cecília do Sul,4316733,99,49072218
Santa Cecília do Pavão,4123204,51,78161326
Santa Cecília,2513158,20,58991399
Santa Cecília,4215505,76,38656319
Santa Carmem,5107248,41,77430976
Santa Brígida,2927606,37,95048391
Santa Branca,3546009,88,32616731
Santa Bárbara d'Oeste,3545803,27,48791056
Santa Bárbara do Tugúrio,3157302,46,202625
Santa Bárbara do Sul,4316709,95,46596023
Santa Bárbara do Pará,1506351,89,85736679
Santa Bárbara do Monte Verde,3157278,38,41428296
Santa Bárbara do Leste,3157252,47,99506358
Santa Bárbara de Goiás,5219100,78,77429422
Santa Bárbara,2927507,15,4842466
Santa Bárbara,3157203,76,43514408
Santa Amélia,4123105,94,58207268
Santa Albertina,3545704,15,89233056
Santa Adélia,3545605,96,56003526
Sanharó,2612406,81,30263176
